389.9,189.0,0.0,145.9,22.0,944.7,755.8,7.0
158.0,0.0,195.0,220.0,11.0,898.0,713.0,28.0
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,100.0
300.0,0.0,120.0,212.0,10.0,878.0,728.0,28.0
202.0,11.0,141.0,206.0,1.7,942.0,801.0,3.0
385.0,0.0,136.0,158.0,20.0,903.0,768.0,28.0
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,28.0
339.0,0.0,0.0,197.0,0.0,968.0,781.0,3.0
337.9,189.0,0.0,174.9,9.5,944.7,755.8,7.0
152.0,0.0,112.0,184.0,8.0,992.0,816.0,28.0
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,56.0
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,56.0
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,100.0
427.5,47.5,0.0,228.0,0.0,932.0,594.0,180.0
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,14.0
310.0,0.0,0.0,192.0,0.0,970.0,850.0,28.0
255.3,98.8,77.0,188.6,6.5,919.0,749.3,28.0
275.1,0.0,121.4,159.5,9.9,1053.6,777.5,28.0
158.6,148.9,116.0,175.1,15.0,953.3,719.7,28.0
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28.0
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,3.0
102.0,153.0,0.0,192.0,0.0,887.0,942.0,90.0
166.8,250.2,0.0,203.5,0.0,975.6,692.6,3.0
480.0,0.0,0.0,192.0,0.0,936.2,712.2,28.0
249.1,0.0,98.8,158.1,12.8,987.8,889.0,56.0
387.0,20.0,94.0,157.0,11.6,938.0,845.0,7.0
250.0,0.0,95.7,191.8,5.3,948.9,857.2,28.0
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7.0
491.0,26.0,123.0,201.0,3.9,822.0,699.0,56.0
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90.0
149.5,236.0,0.0,175.8,12.6,846.8,892.7,28.0
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,14.0
234.0,156.0,0.0,189.0,5.9,981.0,760.0,28.0
446.0,24.0,79.0,162.0,11.6,967.0,712.0,3.0
254.0,0.0,0.0,198.0,0.0,968.0,863.0,3.0
389.9,189.0,0.0,145.9,22.0,944.7,755.8,28.0
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,3.0
298.0,137.0,107.0,201.0,6.0,878.0,655.0,28.0
289.0,0.0,0.0,192.0,0.0,913.2,895.3,90.0
173.0,116.0,0.0,192.0,0.0,946.8,856.8,90.0
380.0,95.0,0.0,228.0,0.0,932.0,594.0,7.0
236.0,0.0,0.0,194.0,0.0,968.0,885.0,28.0
475.0,0.0,59.0,142.0,1.9,1098.0,641.0,28.0
475.0,0.0,0.0,228.0,0.0,932.0,594.0,28.0
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,28.0
251.8,0.0,99.9,146.1,12.4,1006.0,899.8,28.0
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7.0
157.0,236.0,0.0,192.0,0.0,935.4,781.2,90.0
146.5,114.6,89.3,201.9,8.8,860.0,829.5,28.0
149.0,139.0,109.0,193.0,6.0,892.0,780.0,28.0
143.0,169.0,143.0,191.0,8.0,967.0,643.0,28.0
136.0,196.0,98.0,199.0,6.0,847.0,783.0,28.0
266.0,114.0,0.0,228.0,0.0,932.0,670.0,28.0
236.0,0.0,0.0,193.0,0.0,968.0,885.0,7.0
397.0,17.2,158.0,167.0,20.8,967.0,633.0,28.0
159.0,209.0,161.0,201.0,7.0,848.0,669.0,28.0
151.6,0.0,111.9,184.4,7.9,992.0,815.9,28.0
145.0,116.0,119.0,184.0,5.7,833.0,880.0,28.0
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,14.0
375.0,93.8,0.0,126.6,23.4,852.1,992.6,91.0
157.0,236.0,0.0,192.0,0.0,935.4,781.2,28.0
385.0,0.0,0.0,186.0,0.0,966.0,763.0,28.0
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,56.0
155.0,183.0,0.0,193.0,9.0,1047.0,697.0,28.0
313.0,0.0,0.0,178.0,8.0,1000.0,822.0,28.0
323.7,282.8,0.0,183.8,10.3,942.7,659.9,7.0
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0
374.3,0.0,0.0,190.2,6.7,1013.2,730.4,28.0
287.3,120.5,93.9,187.6,9.2,904.4,695.9,28.0
166.8,250.2,0.0,203.5,0.0,975.6,692.6,28.0
166.8,250.2,0.0,203.5,0.0,975.6,692.6,90.0
144.0,0.0,175.0,158.0,18.0,943.0,844.0,28.0
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7.0
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,28.0
250.0,0.0,95.7,191.8,5.3,948.9,857.2,100.0
290.4,0.0,96.2,168.1,9.4,961.2,865.0,3.0
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,100.0
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,28.0
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28.0
275.0,180.0,120.0,162.0,10.4,830.0,765.0,28.0
295.7,0.0,95.6,171.5,8.9,955.1,859.2,100.0
385.0,0.0,0.0,186.0,0.0,966.0,763.0,1.0
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,56.0
480.0,0.0,0.0,192.0,0.0,936.0,721.0,28.0
289.0,134.0,0.0,195.0,6.0,924.0,760.0,28.0
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,28.0
314.0,0.0,113.0,170.0,10.0,925.0,783.0,28.0
333.0,0.0,0.0,192.0,0.0,931.2,842.6,7.0
302.0,0.0,0.0,203.0,0.0,974.0,817.0,28.0
516.0,0.0,0.0,162.0,8.3,801.0,802.0,28.0
143.7,170.2,132.6,191.6,8.5,814.1,805.3,28.0
326.0,0.0,138.0,199.0,11.0,801.0,792.0,28.0
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28.0
296.0,0.0,106.7,221.4,10.5,819.2,778.4,28.0
297.2,0.0,117.5,174.8,9.5,1022.8,753.5,3.0
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14.0
323.7,282.8,0.0,183.8,10.3,942.7,659.9,28.0
425.0,106.3,0.0,151.4,18.6,936.0,803.7,56.0
337.9,189.0,0.0,174.9,9.5,944.7,755.8,28.0
505.0,0.0,60.0,195.0,0.0,1030.0,630.0,28.0
350.0,0.0,0.0,203.0,0.0,974.0,775.0,14.0
246.8,0.0,125.1,143.3,12.0,1086.8,800.9,100.0
350.0,0.0,0.0,203.0,0.0,974.0,775.0,90.0
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,3.0
141.3,212.0,0.0,203.5,0.0,971.8,748.5,90.0
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14.0
522.0,0.0,0.0,146.0,0.0,896.0,896.0,7.0
173.5,50.1,173.5,164.8,6.5,1006.2,793.5,100.0
160.0,128.0,122.0,182.0,6.4,824.0,879.0,28.0
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,56.0
238.1,0.0,94.1,186.7,7.0,949.9,847.0,3.0
375.0,93.8,0.0,126.6,23.4,852.1,992.6,7.0
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,14.0
250.2,166.8,0.0,203.5,0.0,977.6,694.1,90.0
249.1,0.0,98.8,158.1,12.8,987.8,889.0,3.0
218.9,0.0,124.1,158.5,11.3,1078.7,794.9,56.0
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,7.0
342.0,38.0,0.0,228.0,0.0,932.0,670.0,270.0
165.0,0.0,143.6,163.8,0.0,1005.6,900.9,56.0
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,7.0
297.2,0.0,117.5,174.8,9.5,1022.8,753.5,28.0
305.3,203.5,0.0,203.5,0.0,965.4,631.0,3.0
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,56.0
277.1,0.0,97.4,160.6,11.8,973.9,875.6,14.0
359.0,19.0,141.0,154.0,10.9,942.0,801.0,3.0
446.0,24.0,79.0,162.0,11.6,967.0,712.0,3.0
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,28.0
203.5,305.3,0.0,203.5,0.0,963.4,630.0,7.0
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7.0
